,credit.policy,int.rate,installment,log.annual.inc,dti,days.with.cr.line,revol.bal,revol.util,delinq.2yrs,pub.rec,not.fully.paid,refi_possible,Loan_type
2523,0,0.1191,116.1,11.60827201,8.44,4259.958333,390,32.5,0,0,0,0,1
2524,0,0.157,235.44,10.4487146,8.7,5279.958333,16690,91.2,0,0,1,0,0
2525,0,0.1191,497.58,11.08214255,19.66,1949.958333,24985,49.6,0,0,0,0,2
2526,0,0.1791,144.43,10.86856845,29.9,3119.958333,15473,65.3,1,0,0,0,1
2527,0,0.1064,35.83,9.547098282,4.2,3210.0,1032,9.5,0,0,0,0,1
2528,0,0.1696,503.32,10.71441777,18.8,2523.0,11577,60.9,0,0,0,1,1
2529,0,0.1538,174.26,10.77895629,15.65,4020.0,901,42.9,0,1,0,1,1
2530,0,0.1886,274.39,11.31447453,27.26,3543.958333,22515,95.8,0,0,0,0,0
2531,0,0.157,262.57,10.87039535,21.38,4650.0,20032,72.1,0,0,0,1,0
2532,0,0.157,157.55,10.65608219,23.89,2130.0,5361,42.2,0,0,1,0,5
2533,0,0.1412,140.37,11.1844214,1.57,1649.958333,3842,27.4,2,0,0,0,1
2534,0,0.1191,232.2,12.56024446,4.33,2250.0,20205,1.2,0,0,1,0,1
2535,0,0.1064,50.49,10.30895266,15.6,6389.958333,1085,11.4,1,0,0,0,1
2536,0,0.138,40.9,10.46310334,26.19,2100.0,10975,57.2,0,0,0,0,1
2537,0,0.1412,71.9,10.6454249,8.11,2850.0,5057,26.6,1,0,1,0,5
2538,0,0.138,109.06,10.86856845,17.44,3930.0,5070,64.2,3,0,0,0,4
2539,0,0.1159,166.75,10.7045021,8.0,5309.958333,9387,50.2,0,0,0,0,0
2540,0,0.1096,111.25,10.2327913,12.52,1709.958333,3999,21.5,0,0,0,0,1
2541,0,0.1475,259.08,10.7342204,17.73,5001.958333,6131,68.9,0,0,0,1,0
2542,0,0.138,160.18,10.46310334,11.28,3512.958333,832,27.7,1,0,0,0,0
2543,0,0.1507,152.68,11.00209984,9.94,6690.0,5770,69.5,2,0,0,0,1
2544,0,0.1317,183.24,10.6454249,11.83,2789.958333,0,0.0,0,0,0,0,4
2545,0,0.1854,109.28,10.69194491,26.68,9840.0,20685,89.5,0,0,0,0,5
2546,0,0.1411,266.99,10.59663473,19.5,3749.958333,3780,16.2,0,0,0,0,0
2547,0,0.1128,73.14,10.87804719,16.78,5160.0,31412,52.8,0,0,0,0,0
2548,0,0.1412,119.83,10.71441777,10.19,3210.0,9771,86.4,0,0,0,0,1
2549,0,0.1507,41.64,10.59182318,18.27,3342.0,9408,93.1,0,0,0,0,0
2550,0,0.1601,263.72,11.51292546,19.58,5520.0,25366,77.1,2,0,1,0,0
2551,0,0.138,61.35,9.852194258,3.85,959.9583333,1279,85.3,0,0,0,1,5
2552,0,0.1538,209.12,10.08580911,11.5,8070.0,8686,90.5,1,0,0,0,1
2553,0,0.157,227.56,11.86709728,22.32,6809.958333,63685,82.1,1,0,0,0,2
2554,0,0.1475,55.27,11.55214618,16.97,3929.958333,31140,52.6,1,0,0,0,0
2555,0,0.1696,223.6,11.28978191,19.89,4649.958333,16012,44.2,1,0,0,0,0
2556,0,0.1254,192.47,11.8473957,10.85,4619.958333,79395,73.8,0,0,1,0,2
2557,0,0.1317,253.32,11.56171563,1.03,3660.0,3607,44.0,0,0,1,0,1
2558,0,0.1443,165.92,10.37349118,28.76,3240.0,11285,46.6,0,0,0,1,0
2559,0,0.1728,125.28,11.19547123,21.1,6240.0,55147,91.9,0,0,1,0,1
2560,0,0.157,175.05,10.34174248,25.63,7169.958333,9267,16.0,3,0,0,0,1
2561,0,0.1286,41.2,10.71441777,16.67,4500.0,21022,93.0,0,0,0,0,0
2562,0,0.1538,51.41,10.57544174,21.66,3509.958333,3975,81.1,0,0,0,0,1
2563,0,0.1665,229.73,11.15625052,21.02,2250.0,14157,60.2,0,0,0,0,0
2564,0,0.1728,153.02,11.00209984,23.28,9450.0,18641,70.6,1,1,0,0,1
2565,0,0.1791,86.66,11.10721033,2.45,720.0,1601,50.0,0,0,0,0,0
2566,0,0.1254,193.31,11.49272276,12.33,5999.958333,26390,43.0,0,0,0,0,0
2567,0,0.1665,170.3,10.84801583,24.8,4892.0,30177,63.7,0,0,0,1,0
2568,0,0.1443,137.55,11.28978191,20.37,8279.958333,27954,66.9,2,0,1,0,1
2569,0,0.1475,103.63,10.57131693,5.23,1800.0,2060,12.7,4,0,0,0,1
2570,0,0.1507,52.05,9.035986985,10.0,1019.958333,1764,53.5,1,0,0,0,5
2571,0,0.1507,227.29,11.40756495,18.2,2879.958333,55753,79.8,0,0,0,1,0
2572,0,0.1443,68.78,11.51292546,27.18,4050.0,53440,88.2,0,0,1,0,1
2573,0,0.1601,112.52,11.14836235,27.21,3630.0,7087,74.8,1,0,0,0,1
2574,0,0.1412,59.92,11.56171563,17.7,3989.958333,30734,55.7,1,0,0,0,0
2575,0,0.1759,107.85,10.75907241,29.74,4500.0,2663,20.3,1,0,0,0,5
2576,0,0.1936,81.05,10.27505111,23.34,2039.958333,6020,65.4,0,1,1,0,5
2577,0,0.1241,250.58,11.51292546,15.88,4649.958333,24868,60.7,0,0,1,0,1
2578,0,0.1936,276.29,11.91839057,25.47,6991.0,152189,66.3,0,0,0,0,0
2579,0,0.1588,140.4,10.34174248,21.45,2613.0,11157,54.7,0,0,0,0,0
2580,0,0.1304,337.14,11.00209984,15.92,9389.958333,8968,31.6,2,0,0,0,0
2581,0,0.1146,276.84,10.93221371,7.29,2670.0,6178,25.8,0,0,1,0,2
2582,0,0.1146,659.14,11.49272276,15.75,7050.0,106366,56.7,0,0,0,0,3
2583,0,0.1367,85.05,11.08220409,4.19,11939.95833,2368,21.5,1,1,0,0,0
2584,0,0.1462,275.84,10.82337182,16.12,2759.958333,3982,48.0,1,0,0,0,0
2585,0,0.1715,116.12,10.1266311,22.32,2519.958333,13430,79.5,0,0,0,0,0
2586,0,0.1304,674.27,11.8493977,4.89,6149.958333,26761,47.1,0,0,0,0,3
2587,0,0.1304,202.28,11.15625052,10.77,3120.0,244,8.7,0,0,0,0,2
2588,0,0.1336,541.89,11.05089001,16.69,4709.958333,19516,68.0,0,0,1,0,0
2589,0,0.1715,857.46,12.30951332,12.7,3179.958333,40099,52.8,0,0,0,0,0
2590,0,0.1114,262.45,10.71441777,6.93,7169.958333,26610,65.4,1,0,0,0,0
2591,0,0.1336,677.36,11.7829526,15.16,7830.0,134025,67.9,0,0,0,1,3
2592,0,0.1209,266.06,11.33857208,9.87,3420.0,1077,15.8,0,0,0,0,1
2593,0,0.1525,869.7,12.20607265,9.49,4679.958333,54003,48.4,0,0,1,0,0
2594,0,0.1367,850.44,11.60823564,23.05,3989.958333,238903,80.5,0,0,0,1,3
2595,0,0.1588,701.96,11.28978191,0.98,1140.0,3401,5.8,0,0,0,0,1
2596,0,0.1683,302.33,11.00209984,14.68,11520.0,0,0.0,1,0,0,0,0
2597,0,0.1525,869.7,11.7905572,11.74,2220.041667,20794,57.1,0,0,0,0,3
2598,0,0.1778,901.06,11.28978191,12.99,5610.041667,35251,83.5,1,0,0,0,0
2599,0,0.0938,127.91,11.69524702,6.46,5101.0,138492,49.4,0,0,0,1,2
2600,0,0.1304,168.57,10.29200994,20.38,2370.041667,4546,56.1,0,0,1,0,0
2601,0,0.1272,268.48,10.51867319,14.4,2280.041667,2479,45.1,0,0,0,0,1
2602,0,0.1304,539.42,11.21182037,6.11,2430.0,16917,71.1,0,0,0,0,0
2603,0,0.1178,165.55,9.998615898,2.07,3720.041667,1312,17.0,0,0,0,0,0
2604,0,0.1209,665.15,12.57764999,10.06,8310.0,211463,0.0,0,0,0,0,2
2605,0,0.143,257.43,10.75798798,22.85,4770.041667,29895,54.3,0,0,1,0,3
2606,0,0.1304,337.14,10.83958091,12.8,4200.041667,3359,12.9,1,0,0,0,1
2607,0,0.1336,845.0,11.98292909,7.91,3060.041667,16716,22.4,0,0,0,0,3
2608,0,0.1178,264.88,10.73639668,11.74,1980.041667,6290,33.1,0,0,0,0,0
2609,0,0.1525,869.7,10.71441777,13.73,7860.041667,18840,54.8,0,0,1,0,0
2610,0,0.1557,559.13,10.6454249,6.83,10410.04167,8044,30.7,0,0,0,0,5
2611,0,0.143,154.46,10.38899537,19.5,840.0416667,2967,42.4,0,0,1,0,0
2612,0,0.0938,95.94,11.22524339,1.36,7650.0,3484,29.0,0,0,1,0,3
2613,0,0.1083,365.78,12.76569986,9.43,8640.0,228727,77.5,0,0,1,0,0
2614,0,0.1462,189.64,10.08580911,20.45,1350.0,4609,83.8,0,0,0,0,0
2615,0,0.16,114.27,9.798127037,20.2,1517.041667,1748,83.2,0,0,0,0,5
2616,0,0.143,252.28,11.08214255,8.22,4650.0,13081,83.9,0,0,0,0,2
2617,0,0.1284,773.22,11.49276357,22.77,5280.041667,29716,80.5,0,0,0,0,0
2618,0,0.1947,479.66,11.42954386,24.4,6030.041667,58439,70.8,0,0,0,0,0
2619,0,0.1568,350.02,11.22524339,8.83,1050.0,9700,36.7,0,0,1,0,2
2620,0,0.1695,534.41,11.48600638,5.02,780.0416667,1513,30.9,0,0,0,1,0
2621,0,0.1253,138.89,10.16600565,22.7,8970.041667,27535,54.4,0,0,1,1,3
2622,0,0.1284,268.95,10.81977828,22.22,7440.041667,49391,90.3,0,0,1,0,1
2623,0,0.1379,340.76,10.858999,21.99,3030.041667,6641,31.6,0,0,1,0,0
2624,0,0.1474,207.23,10.6454249,22.17,4590.041667,17295,74.5,0,0,0,0,0
2625,0,0.1505,277.53,10.89858946,14.91,6122.041667,26814,57.7,5,0,0,0,1
2626,0,0.16,235.56,10.94022444,21.53,5951.0,9007,33.2,0,0,0,0,0
2627,0,0.1189,265.32,11.00209984,19.52,4891.041667,83434,69.0,0,0,0,0,0
2628,0,0.1505,329.57,10.96301245,12.31,10140.0,25506,98.9,0,0,0,0,0
2629,0,0.1221,183.24,10.23981692,5.53,1800.0,4405,23.4,0,0,0,0,0
2630,0,0.1095,392.57,13.01700286,8.49,5130.0,224090,40.1,0,0,0,0,3
2631,0,0.1474,103.62,10.1266311,14.16,6420.041667,7162,44.8,0,0,0,0,2
2632,0,0.1347,182.34,10.10659165,23.36,1470.0,3039,50.6,0,0,0,0,0
2633,0,0.1347,169.62,10.12647109,9.65,1860.0,6608,60.1,0,0,0,0,0
2634,0,0.1537,139.39,10.08580911,18.35,870.0416667,1272,38.5,0,0,0,1,1
2635,0,0.1695,178.14,10.16585182,2.91,1290.041667,8136,36.5,0,0,0,0,1
2636,0,0.1726,250.49,10.37349118,12.26,2520.0,26726,98.3,0,0,1,0,3
2637,0,0.1253,334.67,11.64395373,15.39,11010.0,141532,97.2,0,0,0,1,0
2638,0,0.1379,511.14,12.68233167,9.98,9960.041667,13739,67.7,0,0,0,0,1
2639,0,0.1474,241.76,10.48010092,19.38,3810.041667,6907,51.9,0,0,0,0,0
2640,0,0.1347,169.62,9.392661929,9.9,1110.0,2905,25.5,0,0,1,0,0
2641,0,0.1663,532.05,11.64395373,21.95,5250.041667,107611,89.1,0,0,1,0,1
2642,0,0.1189,497.46,11.40756495,17.11,8040.0,96473,48.1,0,0,0,1,2
2643,0,0.1316,337.71,11.15625052,19.7,4110.041667,27200,69.2,0,0,1,0,0
2644,0,0.1505,520.37,10.59663473,12.42,3006.041667,8193,33.6,0,0,0,0,0
2645,0,0.1253,267.73,10.81977828,21.29,3060.041667,34938,59.6,1,0,0,0,4
2646,0,0.16,175.79,10.66886237,13.12,810.0416667,2754,34.4,0,0,0,0,1
2647,0,0.1284,336.18,10.84642022,21.64,3000.041667,10227,92.1,0,0,1,0,0
2648,0,0.1505,173.46,10.71441777,9.52,1057.0,4840,35.6,0,0,0,0,5
2649,0,0.1474,518.06,11.25803322,22.42,9600.041667,2009,19.9,0,0,0,0,0
2650,0,0.1189,497.46,10.69648007,17.65,3150.041667,5665,26.6,0,0,1,0,3
2651,0,0.1347,407.08,11.46167427,17.36,3210.0,30250,35.9,1,0,0,0,0
2652,0,0.1442,412.6,10.80972795,13.79,5010.041667,2976,96.0,0,0,0,0,0
2653,0,0.1126,123.24,11.22524339,11.6,5550.0,10673,21.4,0,0,0,0,3
2654,0,0.1568,210.01,11.35040654,7.85,1380.041667,3735,66.7,0,0,0,0,1
2655,0,0.1379,511.14,11.22524339,14.64,3780.041667,1914,32.4,0,0,0,0,3
2656,0,0.16,84.38,11.15625052,0.93,721.0,2024,14.6,0,0,0,1,3
2657,0,0.1189,397.97,11.35040654,7.31,4380.0,29669,56.8,0,0,1,0,3
2658,0,0.1189,497.46,11.22524339,19.17,5940.041667,125642,82.2,1,0,1,0,0
2659,0,0.1158,495.21,11.69524702,14.65,9990.041667,182274,48.9,1,0,0,0,0
2660,0,0.1347,101.77,11.00209984,17.68,4860.041667,198,3.1,2,0,0,0,0
2661,0,0.1821,507.62,11.2708539,16.45,4531.041667,95801,82.8,0,0,1,0,5
2662,0,0.1947,295.18,10.76896908,18.18,7920.041667,11537,98.6,0,1,1,0,0
2663,0,0.16,168.76,11.00209984,13.8,3600.0,9761,54.2,0,1,1,0,2
2664,0,0.1568,336.02,10.30895266,10.12,1920.041667,9611,40.6,0,0,1,0,0
2665,0,0.1474,345.37,11.00209984,7.6,5940.041667,32153,63.3,2,0,0,0,0
2666,0,0.1821,362.59,10.91501573,13.46,2610.0,3802,9.0,0,0,0,0,2
2667,0,0.1442,275.07,11.06272446,5.65,2400.041667,3606,43.4,0,0,0,0,1
2668,0,0.2011,260.53,10.30895266,10.44,540.0416667,6402,80.0,0,1,1,0,0
2669,0,0.0963,385.14,11.28978191,7.41,11764.0,199390,23.2,0,0,0,1,1
2670,0,0.1695,890.68,12.20607265,4.33,13170.0,12352,17.1,0,0,0,0,3
2671,0,0.1379,204.46,11.58524613,12.02,4350.0,48818,72.1,1,0,0,0,1
2672,0,0.1347,508.84,11.26446411,6.71,3720.0,20490,86.1,0,0,0,0,0
2673,0,0.1411,342.29,11.28983191,9.34,4860.041667,30585,79.6,0,0,0,0,0
2674,0,0.1758,539.13,10.65725935,9.91,931.0416667,18208,51.0,0,0,0,0,0
2675,0,0.1758,345.05,10.96819829,23.11,3540.041667,4656,27.1,0,0,0,0,1
2676,0,0.1316,270.17,10.77895629,4.42,5130.0,5684,83.6,0,1,1,0,3
2677,0,0.1411,171.15,10.12679109,5.62,2250.0,4974,24.6,0,0,0,0,1
2678,0,0.1663,532.05,10.727663,4.45,7410.041667,14625,54.2,0,0,1,0,5
2679,0,0.0932,127.79,11.51292546,10.78,2310.041667,116648,15.6,0,0,0,1,2
2680,0,0.1568,315.02,10.20359214,8.53,1567.0,8052,57.1,0,0,0,0,1
2681,0,0.1537,174.24,10.95954023,18.99,1590.041667,8310,52.3,0,0,0,0,1
2682,0,0.1221,333.15,11.62621844,7.02,4830.0,12279,36.4,0,0,0,0,0
2683,0,0.1505,693.83,11.04611673,6.68,2283.0,7657,21.2,0,0,0,0,3
2684,0,0.1884,109.74,10.30895266,23.36,1590.041667,2994,99.8,0,0,1,0,0
2685,0,0.1347,54.28,12.61153775,6.72,7680.0,27197,46.6,1,0,0,0,1
2686,0,0.1411,171.15,10.6454249,13.71,4650.041667,1064,11.1,1,1,0,0,1
2687,0,0.1411,143.77,11.08312668,14.24,6930.0,17126,81.6,0,0,0,0,0
2688,0,0.1189,72.97,10.30895266,17.0,2042.041667,1243,12.9,1,0,0,0,1
2689,0,0.1726,178.93,10.09410791,3.27,690.0416667,2526,32.4,0,0,0,0,1
2690,0,0.16,105.48,9.998615898,13.2,1170.0,1270,70.6,0,0,0,0,1
2691,0,0.1253,281.12,10.81977828,9.53,3870.041667,53243,71.8,0,0,0,0,1
2692,0,0.1884,182.89,11.38509209,4.57,630.0416667,1897,29.2,0,0,0,1,5
2693,0,0.1379,170.38,10.1266311,22.18,4320.041667,5040,45.2,0,1,0,0,0
2694,0,0.1411,684.58,11.54034606,4.34,3750.0,92549,51.6,0,0,0,0,1
2695,0,0.1461,206.86,10.91508846,18.98,5254.0,2725,38.9,0,1,0,0,2
2696,0,0.1474,103.62,9.852194258,2.21,815.9583333,915,20.3,0,0,0,1,1
2697,0,0.1663,88.68,10.48391386,1.51,690.0416667,946,15.8,0,0,1,1,1
2698,0,0.1695,342.02,11.21187442,15.24,3901.041667,3491,64.6,0,2,0,0,2
2699,0,0.1537,69.7,9.998797732,3.22,1050.041667,2503,27.5,0,0,0,1,1
2700,0,0.1474,66.49,9.287301413,20.33,930.0416667,1909,14.0,0,0,0,0,1
2701,0,0.1568,700.04,11.87756858,12.61,5310.041667,116893,62.4,0,0,0,0,0
2702,0,0.1947,332.07,10.48574786,12.27,3450.041667,434,72.3,0,0,0,0,0
2703,0,0.1442,343.83,10.81977828,22.22,5070.041667,5558,23.9,0,1,1,0,0
2704,0,0.1411,136.92,10.81985828,9.96,3330.0,10046,77.3,0,0,0,0,0
2705,0,0.1663,99.32,9.61580548,16.48,1020.041667,6399,50.0,0,0,0,1,4
2706,0,0.1695,213.77,10.46310334,4.8,840.0,6030,27.9,0,0,0,0,1
2707,0,0.1568,210.01,10.81977828,5.64,4350.0,9400,25.8,0,0,0,0,1
2708,0,0.1442,375.63,10.6454249,19.29,1500.0,2216,11.5,0,0,0,0,0
2709,0,0.1442,240.68,11.51292546,3.18,4830.0,15222,44.5,0,0,0,0,3
2710,0,0.0963,513.51,13.01700286,9.66,6780.041667,255805,20.5,0,0,0,0,2
2711,0,0.1411,71.89,9.998797732,0.0,870.0,312,4.2,0,0,0,0,4
2712,0,0.1505,312.23,10.43399815,16.45,2640.0,11614,66.0,0,0,0,0,0
2713,0,0.1284,504.27,10.59663473,22.71,7140.0,60267,60.6,0,0,0,1,5
2714,0,0.1695,267.21,10.59653473,21.57,1079.958333,3132,78.3,0,0,0,0,4
2715,0,0.1568,210.01,11.40756495,8.28,3719.958333,13841,44.9,1,0,0,0,1
2716,0,0.1347,118.73,9.61580548,17.28,930.0,0,0.0,0,0,1,1,4
2717,0,0.1632,335.48,11.08220409,9.43,1919.958333,7081,39.1,0,0,0,0,1
2718,0,0.1663,287.31,10.91501573,22.71,6071.0,16194,84.8,0,0,1,0,0
2719,0,0.1347,376.55,10.96819829,21.27,8069.958333,37589,72.0,0,0,1,0,3
2720,0,0.1663,336.97,11.12732181,9.25,839.9583333,3050,24.2,0,0,0,0,1
2721,0,0.16,175.79,11.51292546,22.22,4769.958333,37335,55.7,0,0,0,0,4
2722,0,0.1505,291.41,11.22524339,7.12,2010.0,7,0.2,0,0,0,0,0
2723,0,0.1663,177.35,9.852194258,17.68,2639.958333,679,18.9,0,0,1,0,5
2724,0,0.2011,91.19,9.305650552,3.16,570.0,242,9.7,0,0,0,0,4
2725,0,0.1726,35.79,9.903487553,3.0,570.0,1131,49.2,0,0,0,1,1
2726,0,0.1758,170.73,9.61580548,11.68,1650.0,0,0.0,0,0,0,0,1
2727,0,0.179,541.5,11.46163217,0.8,779.9583333,3118,52.0,0,0,0,0,0
2728,0,0.1568,280.02,11.39639165,12.08,7170.0,22187,45.5,0,0,0,0,1
2729,0,0.1442,85.96,9.852194258,24.0,2520.0,5475,48.8,0,0,0,0,0
2730,0,0.179,541.5,11.14186178,17.17,5129.958333,608,5.7,0,0,1,0,0
2731,0,0.1411,171.15,10.03120068,22.76,1080.0,362,8.4,0,0,1,0,0
2732,0,0.1221,799.56,12.20609265,17.97,6720.0,351453,95.1,0,0,1,1,1
2733,0,0.1284,201.71,11.35040654,12.16,3600.0,24364,63.8,0,0,0,0,2
2734,0,0.1505,503.03,10.07693653,5.75,2820.0,3695,46.2,0,1,1,0,0
2735,0,0.1568,350.02,11.87756858,1.26,4956.0,11105,43.5,2,0,0,0,1
2736,0,0.1379,340.76,11.13453063,13.82,14550.0,56903,54.2,1,0,0,0,1
2737,0,0.1347,576.69,10.96280446,22.32,3359.958333,4583,73.9,0,0,0,0,0
2738,0,0.2011,65.14,9.903487553,2.4,540.0,806,17.1,0,0,0,0,3
2739,0,0.1411,85.58,10.25765937,7.37,779.9583333,0,0.0,0,0,0,1,1
2740,0,0.1474,207.23,10.2646524,1.34,902.0,1185,19.4,0,0,0,1,1
2741,0,0.1947,184.49,9.210340372,0.0,541.0,0,0.0,0,0,0,1,5
2742,0,0.1726,53.68,9.586582621,5.27,2309.958333,2308,69.9,0,0,0,0,1
2743,0,0.1253,240.96,10.81977828,0.6,5010.0,1306,14.4,0,0,0,0,3
2744,0,0.1916,293.9,10.57704408,13.19,869.9583333,634,42.3,0,0,1,0,3
2745,0,0.1632,670.96,10.6359516,17.16,1680.0,10022,24.7,0,0,0,0,1
2746,0,0.1284,504.27,11.40756495,4.29,6000.0,19601,56.2,0,0,0,0,3
2747,0,0.1726,715.69,11.35040654,17.08,5249.958333,28268,53.9,0,0,1,0,3
2748,0,0.16,87.9,8.672999643,5.13,930.0,727,72.7,0,0,0,0,1
2749,0,0.1821,184.02,10.08580911,6.85,809.9583333,5204,86.7,0,0,0,1,0
2750,0,0.1537,348.47,11.1420067,11.01,5370.0,10631,35.3,0,0,0,0,1
2751,0,0.1505,520.37,10.66886237,11.58,2850.0,4490,43.6,0,0,1,0,2
2752,0,0.1379,425.95,11.15625052,16.73,8549.958333,74042,41.9,2,0,0,0,3
2753,0,0.1758,898.55,10.91508846,3.56,1109.958333,5341,24.0,0,0,1,0,4
2754,0,0.16,116.02,10.75790288,0.89,2669.958333,113,8.7,2,0,0,0,1
2755,0,0.1632,352.26,11.57119437,2.9,4799.958333,726,1.0,0,0,0,0,2
2756,0,0.16,175.79,9.952277717,14.0,869.9583333,6348,52.0,0,0,0,0,4
2757,0,0.1347,118.73,10.14643373,24.24,2249.958333,2146,13.1,0,0,0,0,0
2758,0,0.08,338.43,11.55214618,16.13,8370.0,186072,17.9,0,0,0,1,1
2759,0,0.1695,178.14,10.81977828,20.86,4829.958333,8652,80.1,1,1,0,0,0
2760,0,0.1663,514.32,11.35977429,23.01,7140.0,22720,86.1,1,0,1,0,0
2761,0,0.1537,871.16,12.03765399,0.61,7230.0,4066,46.3,0,1,0,0,3
2762,0,0.1474,552.59,11.39863632,3.63,5549.958333,15306,51.2,0,0,0,0,0
2763,0,0.1474,48.36,10.20359214,3.42,2880.0,124,41.3,0,0,1,0,1
2764,0,0.1758,790.73,12.26434155,20.46,5249.958333,40604,65.0,0,0,1,0,0
2765,0,0.0768,262.01,11.8493977,14.2,5640.0,164861,35.2,0,0,0,1,1
2766,0,0.0768,374.29,11.22524339,20.74,3090.0,94064,57.6,0,0,0,1,1
2767,0,0.1284,251.3,9.952277717,16.17,2760.0,27216,58.5,0,0,0,1,0
2768,0,0.1442,412.6,11.22524339,15.31,5742.0,13084,89.0,0,1,0,0,0
2769,0,0.1474,34.54,11.03488966,1.49,1080.0,1914,44.5,0,0,1,1,1
2770,0,0.1442,515.74,11.77535127,12.82,4139.958333,20761,71.1,0,0,0,0,0
2771,0,0.2011,735.06,13.30468493,14.39,7620.0,952013,99.0,0,0,0,0,3
2772,0,0.1505,329.57,11.69524702,7.3,3150.0,3951,16.5,0,0,0,0,3
2773,0,0.1632,127.13,9.798127037,1.13,690.0,707,17.7,0,0,0,1,2
2774,0,0.0737,279.41,10.71441777,15.95,5071.0,4964,47.7,0,0,0,0,1
2775,0,0.1474,518.06,11.22524339,15.49,2430.0,7151,45.0,0,0,0,0,1
2776,0,0.1284,168.09,10.81977828,8.66,4169.958333,0,0.0,0,0,1,0,5
2777,0,0.2011,130.27,10.81977828,15.65,600.0,390,26.0,0,0,1,0,1
2778,0,0.1663,115.28,8.987196821,6.3,660.0,0,0.0,0,0,0,0,3
2779,0,0.1695,249.39,10.59653473,11.22,1080.0,6246,29.4,0,0,0,0,1
2780,0,0.1474,259.03,9.903487553,15.54,1320.0,3642,30.3,0,0,0,0,0
2781,0,0.1316,185.74,9.952277717,19.2,10898.0,9369,76.2,0,0,0,0,1
2782,0,0.1979,370.57,11.90496755,11.58,722.0,3823,26.3,0,0,0,0,3
2783,0,0.1474,435.17,11.15625052,18.77,2130.0,2680,11.8,0,0,0,0,2
2784,0,0.0963,224.66,10.1266311,21.36,7409.958333,11786,60.4,0,0,0,0,5
2785,0,0.16,70.32,10.1266311,18.72,3660.0,3811,15.6,0,0,0,0,5
2786,0,0.1379,204.46,10.59663473,0.3,1036.0,1472,6.1,0,0,0,1,1
2787,0,0.1505,180.4,10.12647109,5.95,2279.958333,225,5.0,0,0,0,0,4
2788,0,0.1316,149.44,11.26446411,15.83,3359.958333,38558,64.7,0,0,0,0,2
2789,0,0.0963,208.62,10.82774645,14.81,3840.0,3633,9.1,0,0,0,0,0
2790,0,0.1853,233.08,9.809176873,0.99,1050.0,6758,90.1,0,0,0,1,0
2791,0,0.2011,186.09,10.96819829,11.01,1559.958333,0,0.0,0,0,0,0,5
2792,0,0.1347,271.39,11.25161265,7.84,3990.0,6700,45.0,0,0,0,0,0
2793,0,0.1663,212.82,11.37939407,9.17,4529.958333,6155,35.1,0,0,0,0,0
2794,0,0.1758,74.58,9.903487553,18.36,665.0,661,44.1,0,0,1,0,0
2795,0,0.1474,863.42,11.69524702,24.18,3900.0,311616,80.2,0,0,0,0,2
2796,0,0.1505,131.83,10.55059079,12.19,1589.958333,639,6.8,0,0,0,0,3
2797,0,0.1095,147.22,11.06663836,7.52,3600.0,1596,22.2,0,0,1,0,2
2798,0,0.1284,336.18,10.83958091,20.0,2760.0,10639,54.6,0,0,0,0,0
2799,0,0.0768,405.48,10.73630972,23.64,3240.0,58996,55.7,0,0,1,0,1
2800,0,0.1411,246.45,10.4341158,19.91,1800.0,4009,27.3,0,0,0,0,0
2801,0,0.1442,859.57,12.54254488,5.58,7890.0,290291,82.9,0,0,0,1,1
2802,0,0.1316,185.74,10.59653473,20.79,1619.958333,42411,67.7,0,0,0,0,0
2803,0,0.1126,164.32,11.21182037,17.94,4290.0,260,7.6,0,1,0,0,1
2804,0,0.1158,184.88,11.19821472,3.4,4079.958333,5266,9.0,0,0,0,0,1
2805,0,0.1221,266.52,11.31260693,6.03,6780.0,11754,41.0,0,1,0,0,5
2806,0,0.1347,288.35,10.21464198,20.0,1740.0,8537,30.7,0,0,0,0,1
2807,0,0.1316,135.09,9.852194258,24.25,1680.0,15360,56.5,0,0,1,0,5
2808,0,0.1884,146.31,10.86513399,17.16,3449.958333,1682,39.1,0,0,0,0,1
2809,0,0.1442,330.08,11.08214255,17.34,6029.958333,10754,32.6,0,0,1,0,0
2810,0,0.0932,223.63,10.95954023,22.04,11819.95833,125743,32.9,0,0,0,1,0
2811,0,0.16,210.95,10.45966888,15.62,2580.0,829,69.1,0,0,1,0,1
2812,0,0.1316,168.86,10.68464561,14.15,5370.0,43075,70.7,0,0,1,1,1
2813,0,0.1316,135.09,10.49127422,3.67,3870.0,1048,49.9,0,0,0,0,1
2814,0,0.1221,333.15,11.15619338,15.82,5314.0,107643,81.0,0,0,0,0,5
2815,0,0.1316,540.33,12.67608877,1.72,3749.958333,66442,93.7,0,0,0,0,0
2816,0,0.1316,363.03,11.35040654,7.45,7019.958333,16652,12.2,1,0,0,0,1
2817,0,0.1253,174.03,11.15625052,9.48,2790.0,4096,48.2,1,0,0,0,1
2818,0,0.1442,137.54,10.59663473,22.32,7409.958333,12121,89.8,1,0,1,0,0
2819,0,0.1284,268.95,11.21187442,13.83,4770.0,4505,25.3,0,0,0,0,1
2820,0,0.1253,502.0,11.08214255,14.7,3510.0,39458,38.0,0,0,0,0,1
2821,0,0.1253,361.44,11.35040654,1.37,4559.958333,3532,18.1,0,0,0,0,3
2822,0,0.1158,79.24,10.1266311,19.54,3210.0,268,26.8,0,0,0,0,1
2823,0,0.1442,464.17,11.69524702,23.39,6719.958333,107404,54.5,0,0,1,0,3
